id,name,releasedate,duration,directorid,producerid,writerid,imdb,budget,collection,certification,score
tt2234155,"The Internship","26 July 2013 ","1h 59min",/name/nm0506613?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0000681?ref_=tt_ov_wr,6.3,"$58,000,000","$17,325,307","Rated PG-13 for sexuality, some crude humor, partying and language",0.0000
tt2239822,"Valerian and the City of a Thousand Planets","28 July 2017 ","2h 17min",/name/nm0000108?ref_=tt_ov_dr,/company/co0048273?ref_=cons_tt_dt_co_1,/name/nm0160391?ref_=tt_ov_wr,6.5,"$177,200,000","$17,007,624","Rated PG-13 for sci-fi violence and action, suggestive material and brief language",0.0000
tt2241351,"Money Monster","13 May 2016 ","1h 38min",/name/nm0000149?ref_=tt_ov_dr,/company/co0005883?ref_=cons_tt_dt_co_1,/name/nm1956691?ref_=tt_ov_wr,6.5,"$27,000,000","$14,788,157","Rated R for language throughout, some sexuality and brief violence.",0.0000
tt2243537,"A Haunted House","11 January 2013 ","1h 26min",/name/nm1639277?ref_=tt_ov_dr,/company/co0178575?ref_=cons_tt_dt_co_1,/name/nm0005541?ref_=tt_ov_wr,5.1,"$2,500,000","$18,101,682","Rated R for crude and sexual content, language and some drug use",0.0000
tt2245084,"Big Hero 6","7 November 2014 ","1h 42min",/name/nm2320658?ref_=tt_ov_dr,/company/co0622634?ref_=cons_tt_dt_co_1,/name/nm1471001?ref_=tt_ov_wr,7.8,"$165,000,000","$56,215,889",U,0.0000
tt2247476,"When the Game Stands Tall","22 August 2014 ","1h 55min",/name/nm0141961?ref_=tt_ov_dr,/company/co0248867?ref_=cons_tt_dt_co_1,/name/nm0809899?ref_=tt_ov_wr,6.7,"$15,000,000","$8,381,509","Rated PG for thematic material, a scene of violence, and brief smoking",0.0000
tt2250912,"Spider-Man: Homecoming","7 July 2017 ","2h 13min",/name/nm1218281?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0326246?ref_=tt_ov_wr,7.5,"$175,000,000","$117,027,503",UA,0.0000
tt2267968,"Kung Fu Panda 3","1 April 2016 ","1h 35min",/name/nm1868917?ref_=tt_ov_dr,/company/co0357194?ref_=cons_tt_dt_co_1,/name/nm0008743?ref_=tt_ov_wr,7.1,"$145,000,000","$41,282,042","Rated PG for martial arts action and some mild rude humor",0.0000
tt2267998,"Gone Girl","31 October 2014 ","2h 29min",/name/nm0000399?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm5058839?ref_=tt_ov_wr,8.1,"$61,000,000","$37,513,109",A,0.0000
tt2268016,"Magic Mike XXL","1 July 2015 ","1h 55min",/name/nm0414423?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm1730221?ref_=tt_ov_wr,5.6,"$14,800,000","$11,600,000","Rated R for strong sexual content, pervasive language, some nudity and drug use",0.0000
tt2277860,"Finding Dory","17 June 2016 ","1h 37min",/name/nm0004056?ref_=tt_ov_dr,/company/co0017902?ref_=cons_tt_dt_co_1,/name/nm0004056?ref_=tt_ov_wr,7.4,"$200,000,000","$135,060,273","Rated PG for mild thematic elements",0.0000
tt2278388,"The Grand Budapest Hotel","6 March 2014 ","1h 39min",/name/nm0027572?ref_=tt_ov_dr,/company/co0028932?ref_=cons_tt_dt_co_1,/name/nm0959003?ref_=tt_ov_wr,8.1,"$25,000,000","$811,166","Rated R for language, some sexual content and violence",0.0000
tt2279339,"Love the Coopers","13 November 2015 ","1h 47min",/name/nm0625458?ref_=tt_ov_dr,/company/co0047306?ref_=cons_tt_dt_co_1,/name/nm0737216?ref_=tt_ov_wr,5.7,"$17,000,000","$8,317,545","Rated PG - 13 for thematic elements,  language and some sexuality",0.0000
tt2279373,"The SpongeBob Movie: Sponge Out of Water","8 May 2015 ","1h 32min",/name/nm1196684?ref_=tt_ov_dr,/company/co0390995?ref_=cons_tt_dt_co_1,/name/nm0074184?ref_=tt_ov_wr,6.0,"$74,000,000","$55,365,012","Rated PG for mild action and rude humor",0.0000
tt2281587,"Muppets Most Wanted","21 March 2014 ","1h 47min",/name/nm0090386?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm0090386?ref_=tt_ov_wr,6.4,"$50,000,000","$17,005,126",U,0.0000
tt2283362,"Jumanji: Welcome to the Jungle","29 December 2017 ","1h 59min",/name/nm0440458?ref_=tt_ov_dr,/company/co0332017?ref_=cons_tt_dt_co_1,/name/nm0571344?ref_=tt_ov_wr,7.2,"$90,000,000","$36,169,328",UA,0.0000
tt2293640,Minions,"10 July 2015 ","1h 31min",/name/nm0049633?ref_=tt_ov_dr,/company/co0221986?ref_=cons_tt_dt_co_1,/name/nm0528244?ref_=tt_ov_wr,6.4,"$74,000,000","$115,200,000","Rated PG for action and rude humor",0.0000
tt2294449,"22 Jump Street","29 August 2014 ","1h 52min",/name/nm0520488?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0045209?ref_=tt_ov_wr,7.0,"$50,000,000","$57,071,445","Rated R for language throughout, sexual content, drug material, brief nudity and some violence",0.0000
tt2294629,Frozen,"29 November 2013 ","1h 42min",/name/nm0118333?ref_=tt_ov_dr,/company/co0074039?ref_=cons_tt_dt_co_1,/name/nm1601644?ref_=tt_ov_wr,7.5,"$150,000,000","$243,390",U,0.0000
tt2302755,"Olympus Has Fallen","22 March 2013 ","1h 59min",/name/nm0298807?ref_=tt_ov_dr,/company/co0002572?ref_=cons_tt_dt_co_1,/name/nm4950667?ref_=tt_ov_wr,6.5,"$70,000,000","$30,373,794",A,0.0000
tt2309260,"The Gallows","10 July 2015 ","1h 21min",/name/nm4000389?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm3951039?ref_=tt_ov_wr,4.2,"$100,000","$10,015,000","Rated R for some disturbing violent content and terror",0.0000
tt2310332,"The Hobbit: The Battle of the Five Armies","12 December 2014 ","2h 24min",/name/nm0001392?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm0909638?ref_=tt_ov_wr,7.4,"$250,000,000","$54,724,334","Rated PG-13 for extended sequences of intense fantasy action violence, and frightening images",0.0000
tt2316204,"Alien: Covenant","12 May 2017 ","2h 2min",/name/nm0000631?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0639321?ref_=tt_ov_wr,6.5,"$97,000,000","$36,160,621",A,0.0000
tt2322441,"Fifty Shades of Grey","13 February 2015 ","2h 5min",/name/nm0853374?ref_=tt_ov_dr,/company/co0042399?ref_=cons_tt_dt_co_1,/name/nm0545150?ref_=tt_ov_wr,4.1,"$40,000,000","$8,600,000",(Banned),0.0000
tt2333784,"The Expendables 3","22 August 2014 ","2h 6min",/name/nm0400850?ref_=tt_ov_dr,/company/co0173285?ref_=cons_tt_dt_co_1,/name/nm0000230?ref_=tt_ov_wr,6.1,"$90,000,000","$15,879,645",UA,0.0000
tt2334871,Snatched,"12 May 2017 ","1h 30min",/name/nm1349522?ref_=tt_ov_dr,/company/co0286257?ref_=cons_tt_dt_co_1,/name/nm1767754?ref_=tt_ov_wr,4.4,"$42,000,000","$19,542,248","Rated R for crude sexual content, brief nudity, and language throughout",0.0000
tt2334873,"Blue Jasmine","23 August 2013 ","1h 38min",/name/nm0000095?ref_=tt_ov_dr,/company/co0044777?ref_=cons_tt_dt_co_1,/name/nm0000095?ref_=tt_ov_wr,7.3,"$18,000,000","$612,064","Rated PG-13 for mature thematic material, language and sexual content",0.0000
tt2334879,"White House Down","19 July 2013 ","2h 11min",/name/nm0000386?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0888743?ref_=tt_ov_wr,6.4,"$150,000,000","$24,852,258",UA,0.0000
tt2357291,"Rio 2","11 April 2014 ","1h 41min",/name/nm0757858?ref_=tt_ov_dr,/company/co0179259?ref_=cons_tt_dt_co_1,/name/nm0722610?ref_=tt_ov_wr,6.3,"$103,000,000","$39,327,869",U,0.0000
tt2361509,"The Intern","25 September 2015 ","2h 1min",/name/nm0583600?ref_=tt_ov_dr,/company/co0114441?ref_=cons_tt_dt_co_1,/name/nm0583600?ref_=tt_ov_wr,7.1,"$35,000,000","$17,728,313","Rated PG-13 for some suggestive content and brief strong language",0.0000
tt2369135,"Need for Speed","21 March 2014 ","2h 12min",/name/nm0915304?ref_=tt_ov_dr,/company/co0040938?ref_=cons_tt_dt_co_1,/name/nm1038345?ref_=tt_ov_wr,6.5,"$66,000,000","$17,844,939",UA,0.0000
tt2377322,"Deliver Us from Evil","26 September 2014 ","1h 58min",/name/nm0220600?ref_=tt_ov_dr,/company/co0010568?ref_=cons_tt_dt_co_1,/name/nm0220600?ref_=tt_ov_wr,6.2,"$30,000,000","$9,740,471",A,0.0000
tt2380307,Coco,"24 November 2017 ","1h 45min",/name/nm0881279?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm0881279?ref_=tt_ov_wr,8.6,"$50,802,605,","$207,563,010",U,0.0000
tt2381111,Brooklyn,"6 November 2015 ","1h 57min",/name/nm1259871?ref_=tt_ov_dr,/company/co0005838?ref_=cons_tt_dt_co_1,/name/nm0394984?ref_=tt_ov_wr,7.5,"$11,000,000","$187,281","Rated PG - 13 for a scene of sexuality and brief strong language",0.0000
tt2381249,"Mission: Impossible - Rogue Nation","7 August 2015 ","2h 11min",/name/nm0003160?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm0003160?ref_=tt_ov_wr,7.4,"$150,000,000","$55,520,089","Rated PG-13 for sequences of action and violence, and brief partial nudity",0.0000
tt2381941,Focus,"13 March 2015 ","1h 45min",/name/nm0275629?ref_=tt_ov_dr,/company/co0393274?ref_=cons_tt_dt_co_1,/name/nm0275629?ref_=tt_ov_wr,6.6,"$50,100,000","$18,685,137","Rated R for language, some sexual content and brief violence",0.0000
tt2387559,"Delivery Man","29 November 2013 ","1h 45min",/name/nm0779433?ref_=tt_ov_dr,/company/co0049348?ref_=cons_tt_dt_co_1,/name/nm0779433?ref_=tt_ov_wr,6.4,"$26,000,000","$8,215,000",UA,0.0000
tt2388715,Oculus,"11 April 2014 ","1h 44min",/name/nm1093039?ref_=tt_ov_dr,/company/co0059753?ref_=cons_tt_dt_co_1,/name/nm1093039?ref_=tt_ov_wr,6.5,"$5,000,000","$12,005,402","Rated R for terror, violence, some disturbing images and brief language",0.0000
tt2398241,"Smurfs: The Lost Village","21 April 2017 ","1h 30min",/name/nm0038432?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm1632630?ref_=tt_ov_wr,5.9,"$60,000,000","$13,210,449","Rated PG for some mild action and rude humor",0.0000
tt2404233,"Gods of Egypt","26 February 2016 ","2h 7min",/name/nm0001639?ref_=tt_ov_dr,/company/co0565307?ref_=cons_tt_dt_co_1,/name/nm1948885?ref_=tt_ov_wr,5.4,"$140,000,000","$14,123,903","Rated PG-13 for fantasy violence and action, and some sexuality",0.0000
tt2404311,"The Family","20 September 2013 ","1h 51min",/name/nm0000108?ref_=tt_ov_dr,/company/co0048273?ref_=cons_tt_dt_co_1,/name/nm0000108?ref_=tt_ov_wr,6.3,"$30,000,000","$14,034,764",A,0.0000
tt2404425,"Woman in Gold","10 April 2015 ","1h 49min",/name/nm0193508?ref_=tt_ov_dr,/company/co0237790?ref_=cons_tt_dt_co_1,/name/nm0443252?ref_=tt_ov_wr,7.3,"$11,000,000","$2,091,551","Rated PG-13 for some thematic elements and brief strong language.",0.0000
tt2404463,"The Heat","28 June 2013 ","1h 57min",/name/nm0082450?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm1767754?ref_=tt_ov_wr,6.6,"$43,000,000","$39,115,043",A,0.0000
tt2406566,"Atomic Blonde","11 August 2017 ","1h 55min",/name/nm0500610?ref_=tt_ov_dr,/company/co0224994?ref_=cons_tt_dt_co_1,/name/nm0426500?ref_=tt_ov_wr,6.7,"$30,000,000","$18,286,420","Rated R for sequences of strong violence, language throughout, and some sexuality/nudity",0.0000
tt2431286,Philomena,"1 November 2013 ","1h 38min",/name/nm0001241?ref_=tt_ov_dr,/company/co0150452?ref_=cons_tt_dt_co_1,/name/nm0176869?ref_=tt_ov_wr,7.6,"$12,000,000","$128,435","Rated PG-13 on appeal for some strong language, thematic elements and sexual references",0.0000
tt2436386,"Project Almanac","30 January 2015 ","1h 46min",/name/nm2410311?ref_=tt_ov_dr,/company/co0306248?ref_=cons_tt_dt_co_1,/name/nm3091255?ref_=tt_ov_wr,6.4,"$12,000,000","$8,500,000","Rated PG-13 for some language and sexual content",0.0000
tt2446042,"Taken 3","9 January 2015 ","1h 48min",/name/nm0576298?ref_=tt_ov_dr,/company/co0048273?ref_=cons_tt_dt_co_1,/name/nm0000108?ref_=tt_ov_wr,6.0,"$48,000,000","$39,201,657","Rated PG-13 for intense sequences of violence and action, and for brief strong language",0.0000
tt2452042,"The Peanuts Movie","6 November 2015 ","1h 28min",/name/nm0553942?ref_=tt_ov_dr,/company/co0179259?ref_=cons_tt_dt_co_1,/name/nm0776441?ref_=tt_ov_wr,7.1,"$99,000,000","$44,213,073",G,0.0000
tt2473510,"Paranormal Activity: The Ghost Dimension","30 October 2015 ","1h 28min",/name/nm0687427?ref_=tt_ov_dr,/company/co0098315?ref_=cons_tt_dt_co_1,/name/nm3091255?ref_=tt_ov_wr,4.6,"$10,000,000","$8,070,493","Rated R for  language and some horror violence",0.0000
tt2473602,"Get on Up","1 August 2014 ","2h 19min",/name/nm0853238?ref_=tt_ov_dr,/company/co0003687?ref_=cons_tt_dt_co_1,/name/nm0125336?ref_=tt_ov_wr,6.9,"$30,000,000","$13,585,915","Rated PG-13 for sexual content, drug use, some strong language, and violent situations",0.0000
tt2473682,"Paranormal Activity: The Marked Ones","3 January 2014 ","1h 24min",/name/nm0484907?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm0484907?ref_=tt_ov_wr,5.0,"$5,000,000","$18,343,611","Rated R for pervasive language, some violence, graphic nudity and some drug use",0.0000
tt2488496,"Star Wars: Episode VII - The Force Awakens","25 December 2015 ","2h 16min",/name/nm0009190?ref_=tt_ov_dr,/company/co0071326?ref_=cons_tt_dt_co_1,/name/nm0001410?ref_=tt_ov_wr,8.0,"$245,000,000","$247,966,675",U,0.0000
tt2503944,Chef,"30 October 2015 ","1h 41min",/name/nm0920274?ref_=tt_ov_dr,/company/co0070636?ref_=cons_tt_dt_co_1,/name/nm1140275?ref_=tt_ov_wr,6.6,"$20,000,000","$5,002,521","Rated R for language throughout",0.0000
tt2510894,"Hotel Transylvania 2","25 September 2015 ","1h 29min",/name/nm0850733?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0806912?ref_=tt_ov_wr,6.7,"$80,000,000","$48,464,322","Rated PG for some scary images, action and rude humor",0.0000
tt2527336,"Star Wars: Episode VIII - The Last Jedi","15 December 2017 ","2h 32min",/name/nm0426059?ref_=tt_ov_dr,/company/co0071326?ref_=cons_tt_dt_co_1,/name/nm0426059?ref_=tt_ov_wr,7.5,"$220,009,584,","$618,375,718",UA,0.0000
tt2543164,Arrival,"25 November 2016 ","1h 56min",/name/nm0898288?ref_=tt_ov_dr,/company/co0296971?ref_=cons_tt_dt_co_1,/name/nm2104063?ref_=tt_ov_wr,7.9,"$47,000,000","$24,000,000",UA,0.0000
tt2543472,Wonder,"1 December 2017 ","1h 53min",/name/nm0154716?ref_=tt_ov_dr,/company/co0173285?ref_=cons_tt_dt_co_1,/name/nm0154716?ref_=tt_ov_wr,8.0,"$20,000,000","$131,778,732",U,0.0000
tt2554274,"Crimson Peak","16 October 2015 ","1h 59min",/name/nm0868219?ref_=tt_ov_dr,/company/co0283651?ref_=cons_tt_dt_co_1,/name/nm0868219?ref_=tt_ov_wr,6.5,"$55,000,000","$13,143,310","Rated R for bloody violence, some sexual content and brief strong language",0.0000
tt2555736,"The Second Best Exotic Marigold Hotel","26 February 2015 ","2h 2min",/name/nm0006960?ref_=tt_ov_dr,/company/co0010002?ref_=cons_tt_dt_co_1,/name/nm0662530?ref_=tt_ov_wr,6.6,"$10,000,000","$8,540,370","Rated PG for some language and suggestive comments",0.0000
tt2557490,"A Million Ways to Die in the West","13 June 2014 ","1h 56min",/name/nm0532235?ref_=tt_ov_dr,/company/co0376117?ref_=cons_tt_dt_co_1,/name/nm0532235?ref_=tt_ov_wr,6.1,"$40,000,000","$17,069,000","Rated R for strong crude and sexual  content, language throughout, some  violence and drug material",0.0000
tt2561572,"Get Hard","27 March 2015 ","1h 40min",/name/nm1000113?ref_=tt_ov_dr,/company/co0186190?ref_=cons_tt_dt_co_1,/name/nm1007602?ref_=tt_ov_wr,6.0,"$40,000,000","$33,803,253","Rated R for pervasive crude and sexual content and language, some graphic nudity, and drug material",0.0000
tt2567026,"Alice Through the Looking Glass","27 May 2016 ","1h 53min",/name/nm0090386?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm0941314?ref_=tt_ov_wr,6.2,"$170,000,000","$28,112,000","Rated PG for fantasy action/peril and some language",0.0000
tt2568862,"Going in Style","7 April 2017 ","1h 36min",/name/nm0103785?ref_=tt_ov_dr,/company/co0033149?ref_=cons_tt_dt_co_1,/name/nm0577647?ref_=tt_ov_wr,6.6,"$25,000,000","$11,932,330","Rated PG-13 for drug content, language and some suggestive material",0.0000
tt2582782,"Hell or High Water","26 August 2016 ","1h 42min",/name/nm0533284?ref_=tt_ov_dr,/company/co0015447?ref_=cons_tt_dt_co_1,/name/nm0792263?ref_=tt_ov_wr,7.6,"$12,000,000","$621,329","Rated R for some strong violence, language throughout and brief sexuality",0.0000
tt2582846,"The Fault in Our Stars","4 July 2014 ","2h 6min",/name/nm1837748?ref_=tt_ov_dr,/company/co0017497?ref_=cons_tt_dt_co_1,/name/nm2354099?ref_=tt_ov_wr,7.8,"$12,000,000","$48,002,523","Rated PG-13 for thematic elements, some sexuality and brief strong language",0.0000
tt2592614,"Resident Evil: The Final Chapter","23 December 2016 ","1h 47min",/name/nm0027271?ref_=tt_ov_dr,/company/co0002257?ref_=cons_tt_dt_co_1,/name/nm0027271?ref_=tt_ov_wr,5.6,"$40,000,000","$13,601,682","Rated R for sequences of violence throughout",0.0000
tt2609758,"A Madea Christmas","13 December 2013 ","1h 40min",/name/nm1347153?ref_=tt_ov_dr,/company/co0142451?ref_=cons_tt_dt_co_1,/name/nm1347153?ref_=tt_ov_wr,4.9,"$25,000,000","$16,000,000","Rated PG-13 for sexual references, crude humor and language",0.0000
tt2637276,"Ted 2","26 June 2015 ","1h 55min",/name/nm0532235?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0532235?ref_=tt_ov_wr,6.3,"$68,000,000","$33,507,870","Rated R for crude and sexual content, pervasive language, and some drug use",0.0000
tt2660888,"Star Trek: Beyond","22 July 2016 ","2h 2min",/name/nm0510912?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm0670408?ref_=tt_ov_wr,7.1,"$185,000,000","$59,253,211","Rated PG-13 for sequences of sci-fi action and violence",0.0000
tt2671706,Fences,"25 December 2016 ","2h 19min",/name/nm0000243?ref_=tt_ov_dr,/company/co0309252?ref_=cons_tt_dt_co_1,/name/nm0933025?ref_=tt_ov_wr,7.2,"$24,000,000","$129,462",UA,0.0000
tt2674426,"Me Before You","3 June 2016 ","1h 46min",/name/nm4824763?ref_=tt_ov_dr,/company/co0016037?ref_=cons_tt_dt_co_1,/name/nm4424713?ref_=tt_ov_wr,7.4,"$20,000,000","$18,723,269","Rated PG-13 for thematic elements and some suggestive material",0.0000
tt2679042,"Hitman: Agent 47","28 August 2015 ","1h 36min",/name/nm5507490?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0940790?ref_=tt_ov_wr,5.7,"$35,000,000","$8,326,530","Rated R for sequences of strong violence, and some language.",0.0000
tt2692250,"Night at the Museum: Secret of the Tomb","19 December 2014 ","1h 38min",/name/nm0506613?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm1115862?ref_=tt_ov_wr,6.2,"$127,000,000","$17,100,520","Rated PG for mild action, some rude humor and brief language",0.0000
tt2702724,"The Boss","8 April 2016 ","1h 39min",/name/nm1229520?ref_=tt_ov_dr,/company/co0186190?ref_=cons_tt_dt_co_1,/name/nm0565250?ref_=tt_ov_wr,5.4,"$29,000,000","$23,586,645","Rated R for sexual content, language and brief drug use",0.0000
tt2709768,"The Secret Life of Pets","8 July 2016 ","1h 27min",/name/nm0719208?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0666791?ref_=tt_ov_wr,6.5,"$75,000,000","$104,352,905","Rated PG for action and some rude humor",0.0000
tt2713180,Fury,"31 October 2014 ","2h 14min",/name/nm0043742?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0043742?ref_=tt_ov_wr,7.6,"$68,000,000","$23,702,421",A,0.0000
tt2726560,"The Longest Ride","3 April 2015 ","2h 3min",/name/nm0863387?ref_=tt_ov_dr,/company/co0017497?ref_=cons_tt_dt_co_1,/name/nm0817023?ref_=tt_ov_wr,7.1,"$34,000,000","$13,019,686","Rated PG-13 for some sexuality, partial nudity, and some war and sports action",0.0000
tt2771200,"Beauty and the Beast","17 March 2017 ","2h 9min",/name/nm0174374?ref_=tt_ov_dr,/company/co0064942?ref_=cons_tt_dt_co_1,/name/nm0154716?ref_=tt_ov_wr,7.3,"$160,000,000","$174,750,616",UA,0.0000
tt2802144,"Kingsman: The Secret Service","27 February 2015 ","2h 9min",/name/nm0891216?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0963359?ref_=tt_ov_wr,7.7,"$81,000,000","$42,000,000","Rated R for sequences of strong violence, language and some sexual content",0.0000
tt2823054,"Mike and Dave Need Wedding Dates","8 July 2016 ","1h 38min",/name/nm2021516?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm1157527?ref_=tt_ov_wr,6.0,"$33,000,000","$16,628,170","Rated R for crude sexual content, language throughout, drug use and some graphic nudity",0.0000
tt2848292,"Pitch Perfect 2","15 May 2015 ","1h 55min",/name/nm0006969?ref_=tt_ov_dr,/company/co0283926?ref_=cons_tt_dt_co_1,/name/nm0134224?ref_=tt_ov_wr,6.4,"$29,000,000","$70,300,000","Rated PG-13 for innuendo and language",0.0000
tt2869728,"Ride Along 2","15 January 2016 ","1h 42min",/name/nm1103162?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0006534?ref_=tt_ov_wr,5.9,"$40,000,000","$34,040,000","Rated PG-13 for sequences of violence, sexual content, language and some drug material",0.0000
tt2872518,"The Shack","3 March 2017 ","2h 12min",/name/nm0371955?ref_=tt_ov_dr,/company/co0046206?ref_=cons_tt_dt_co_1,/name/nm0299301?ref_=tt_ov_wr,6.3,"$20,000,000","$16,172,119","Rated PG-13 for thematic material including some violence",0.0000
tt2872718,Nightcrawler,"31 October 2014 ","1h 58min",/name/nm0319659?ref_=tt_ov_dr,/company/co0135575?ref_=cons_tt_dt_co_1,/name/nm0319659?ref_=tt_ov_wr,7.9,"$8,500,000","$10,900,000",A,0.0000
tt2872732,Lucy,"8 August 2014 ","1h 29min",/name/nm0000108?ref_=tt_ov_dr,/company/co0048273?ref_=cons_tt_dt_co_1,/name/nm0000108?ref_=tt_ov_wr,6.4,"$40,000,000","$43,899,340",A,0.0000
tt2872750,"Shaun the Sheep Movie","6 February 2015 ","1h 25min",/name/nm0123666?ref_=tt_ov_dr,/company/co0355835?ref_=cons_tt_dt_co_1,/name/nm0123666?ref_=tt_ov_wr,7.4,"$25,000,000","$4,038,962","Rated PG for rude humor",0.0000
tt2911666,"John Wick","14 November 2014 ","1h 41min",/name/nm0821432?ref_=tt_ov_dr,/company/co0172670?ref_=cons_tt_dt_co_1,/name/nm4401003?ref_=tt_ov_wr,7.3,"$20,000,000","$14,150,000",A,0.0000
tt2918436,"The Lazarus Effect","27 February 2015 ","1h 23min",/name/nm0312173?ref_=tt_ov_dr,/company/co0098315?ref_=cons_tt_dt_co_1,/name/nm1430636?ref_=tt_ov_wr,5.2,"$3,300,000","$10,203,437","Rated PG-13 for intense sequences of horror violence, terror and some sexual references",0.0000
tt2932536,"47 Meters Down","16 June 2017 ","1h 29min",/name/nm1266897?ref_=tt_ov_dr,/company/co0178319?ref_=cons_tt_dt_co_1,/name/nm1266897?ref_=tt_ov_wr,5.7,"$5,500,000","$11,205,561","Rated PG-13 for sequences of intense peril, bloody images, and brief strong language",0.0000
tt2948356,Zootopia,"4 March 2016 ","1h 48min",/name/nm0397174?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm0397174?ref_=tt_ov_wr,8.0,"$150,000,000","$75,063,401",U,0.0000
tt2967224,"Hot Pursuit","8 May 2015 ","1h 27min",/name/nm0281945?ref_=tt_ov_dr,/company/co0016037?ref_=cons_tt_dt_co_1,/name/nm1068488?ref_=tt_ov_wr,5.1,"$35,000,000","$13,942,258","Rated PG-13 for sexual content, violence, language and some drug material",0.0000
tt2974918,"Alvin and the Chipmunks: The Road Chip","1 January 2016 ","1h 32min",/name/nm0065608?ref_=tt_ov_dr,/company/co0017497?ref_=cons_tt_dt_co_1,/name/nm0046564?ref_=tt_ov_wr,5.1,"$90,000,000","$14,287,159","Rated PG for some mild rude humor",0.0000
tt2975578,"The Purge: Anarchy","19 September 2014 ","1h 43min",/name/nm0218621?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0218621?ref_=tt_ov_wr,6.5,"$9,000,000","$29,816,675","Rated R for strong disturbing violence, and for language",0.0000
tt2975590,"Batman v Superman: Dawn of Justice","25 March 2016 ","2h 31min",/name/nm0811583?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0006516?ref_=tt_ov_wr,6.6,"$250,000,000","$166,007,347","Rated PG - 13 for  intense sequences of violence and action throughout, and  some sensuality",0.0000
tt2978462,"Dolphin Tale 2","19 September 2014 ","1h 47min",/name/nm0001747?ref_=tt_ov_dr,/company/co0054452?ref_=cons_tt_dt_co_1,/name/nm0001747?ref_=tt_ov_wr,6.4,"$36,000,000","$15,873,397","Rated PG for some mild  thematic elements",0.0000
tt2980516,"The Theory of Everything","16 January 2015 ","2h 3min",/name/nm1016428?ref_=tt_ov_dr,/company/co0057311?ref_=cons_tt_dt_co_1,/name/nm0565026?ref_=tt_ov_wr,7.7,"$15,000,000","$208,763","Rated PG-13 for some thematic elements and suggestive material",0.0000
tt2980706,"Planes: Fire & Rescue","18 July 2014 ","1h 23min",/name/nm0304432?ref_=tt_ov_dr,/company/co0092035?ref_=cons_tt_dt_co_1,/name/nm0304432?ref_=tt_ov_wr,6.0,"$50,000,000","$17,509,407",U,0.0000
tt3014284,"The LEGO Ninjago Movie","6 October 2017 ","1h 41min",/name/nm0063769?ref_=tt_ov_dr,/company/co0602537?ref_=cons_tt_dt_co_1,/name/nm0517517?ref_=tt_ov_wr,6.0,"$70,000,000","$20,433,071","Rated PG for some mild action and rude humor",0.0000
tt3065204,"The Conjuring 2","10 June 2016 ","2h 14min",/name/nm1490123?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm0370937?ref_=tt_ov_wr,7.4,"$40,000,000","$40,406,314",A,0.0000
